Code;Identification;Domaine;Famille d'instrument;Désignation;Type;Nombre d'éléments;Fournisseur;Prix d'achat;Date d'achat;Constructeur;Référence constructeur;N° de série;Mode de lecture;Particularité;Matière;Etat d'utilisation;Commentaire;Valeur nominale;Unité;Référentiel;Résolution;Désignation littérale;N° d'immobilisation;Code instrument;Gestionnaire;Statut;Ident. secondaire;Localisation temporaire;Unité de la résolution;Localisation
PLAST-60;CSCR0511;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-641A132-0002;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-06
PLAST-60;CSCR0512;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-643A268-0003;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-06
PLAST-60;CSCR0513;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-641A132-0001;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-06
PLAST-60;CSCR0514;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-640A083-0004;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-06
PLAST-60;CSCR0515;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-643A268-0005;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-06
PLAST-60;CSCR0516;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-633A046-0006;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-05
PLAST-60;CSCR0517;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-640A079-0001;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-05
PLAST-60;CSCR0518;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-633A046-0002;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-05
PLAST-60;CSCR0519;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-636A117-0001;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-05
PLAST-60;CSCR0520;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-640A083-0001;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-05
PLAST-60;CSCR0521;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-643A268-0001;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-05
PLAST-60;CSCR0522;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-641A132-0003;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-03
PLAST-60;CSCR0523;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-633A046-0001;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-03
PLAST-60;CSCR0524;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-641A132-0005;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-03
PLAST-60;CSCR0525;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-636A096-0002;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-03
PLAST-60;CSCR0526;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-636A096-0001;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-03
PLAST-60;CSCR0527;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-636A096-0003;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-03
PLAST-60;CSCR0528;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-640A083-0002;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-04
PLAST-60;CSCR0529;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-640A083--0003;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-04
PLAST-60;CSCR0530;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-643A268-0002;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-04
PLAST-60;CSCR0531;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-643A268--0004;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-04
PLAST-60;CSCR0532;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-640A083-0005;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-04
PLAST-60;CSCR0533;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-641A132-0004;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-04
PLAST-60;CSCR0534;/;/;VN1640;/;;;;;VECTOR;;007129-071619;;;;Non soumis à l'étalonnage;;;;;;(Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / Armoire
PLAST-60;CSCR0535;Pression;Variable;Pressure sensor;-;0;;;;NA;NA;2626861;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / B.GAZAUD
PLAST-60;CSCR0536;Pression;Variable;Pressure sensor;-;0;;;;NA;NA;NA;;;;Perdu;;;;;;Perdu (Tol:Perdu);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / B.GAZAUD
PLAST-60;CSCR0537;Pression;Variable;Pressure sensor;-;0;;;;NA;NA;NA;;;;Perdu;;;;;;Perdu (Tol:Perdu);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / B.GAZAUD
PLAST-60;CSCR0538;Dimensionnel;Variable;Ruler;-;0;;;;NA;NA;NA;;;;En service;;;;;;0/1000 mm (Tol:±0,5 mm);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0539;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;90662-1;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0540;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;En service;;;;;;-40/+100 °C (Tol:±2 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0541;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;En service;;;;;;-40/+100 °C (Tol:±2 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0542;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Perdu;;;;;;Perdu (Tol:Perdu);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0543;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Réformé;;;;;;-40/+100 °C (Tol:±2 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0544;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Perdu;;;;;;-40/+100 °C (Tol:±2 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0545;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;En service;;;;;;-40/+100 °C (Tol:±2 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / FEP / FEP-0330
PLAST-60;CSCR0546;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0547;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Non soumis à l'étalonnage;;;;;;-40/+100 °C (Tol:Approach device);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0548;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0549;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0550;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0551;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Réformé;;;;;;-40/+100 °C (Tol:±2 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0552;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;En service;;;;;;-40/+100 °C (Tol:±2 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0553;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Perdu;;;;;;-40/+100 °C (Tol:±2 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0554;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;En service;;;;;;-40/+100 °C (Tol:±2 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-05
PLAST-60;CSCR0555;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0556;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0557;Electricité;Variable;Clampmeter;-;0;;;;NA;NA;NA;;;;Non soumis à l'étalonnage;;;;;;0,1/20 A (Tol:Approach device);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / MAG / Moyen
PLAST-60;CSCR0558;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Réformé;;;;;;-40/+100 °C (Tol:±2 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0559;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-703A338-0009;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-24
PLAST-60;CSCR0560;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-703A338-0008;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-24
PLAST-60;CSCR0561;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-705A232-0019;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-24
PLAST-60;CSCR0562;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-705A232-0006;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-24
PLAST-60;CSCR0563;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-705A232-0020;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-24
PLAST-60;CSCR0564;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-705A0232-0011;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-24
PLAST-60;CSCR0565;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-705A338-001;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-25
PLAST-60;CSCR0566;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-705A232-0016;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-25
PLAST-60;CSCR0567;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-705A232-0001;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-25
PLAST-60;CSCR0568;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-705A232-0018;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-25
PLAST-60;CSCR0569;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-705A232-0015;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-25
PLAST-60;CSCR0570;Electricité;Variable;Stabilized power supply;-;0;;;;NA;NA;LOC-705A232-0010;;;;Non soumis à l'étalonnage;;;;;;"0/20 V;0/38 A (Tol:Approach device)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-25
PLAST-60;CSCR0571;Electricité;Variable;Clampmeter;-;0;;;;NA;NA;3476117;;;;En service;;;;;;0,2/5 A (Tol:±0,05 A);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / SCR-052 ADM BENCH
PLAST-60;CSCR0572;Electricité;Variable;Clampmeter;-;0;;;;NA;NA;3476116;;;;En service;;;;;;0,2/5 A (Tol:±0,05 A);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CSCR0573;Electricité;Variable;Clampmeter;-;0;;;;NA;NA;3476115;;;;En service;;;;;;0,2/5 A (Tol:±0,05 A);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CSCR0574;Chimie;Variable;Refractometer;-;0;;;;NA;NA;L217602;;;;Réformé;;;;;;0/55 % (Tol:±0,3 %);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR
PLAST-60;CSCR0575;/;/;VN1640;/;;;;;VECTOR;;007113-506614;;;;Non soumis à l'étalonnage;;;;;;(Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR
PLAST-60;CSCR0576;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Réformé;;;;;;-40/+100 °C (Tol:±2 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0577;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Réformé;;;;;;-40/+100 °C (Tol:±2 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / SCR-010 GAUGING BENCH
PLAST-60;CSCR0578;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0579;Température;Variable;Thermocouple;TYPE K;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0580;/;/;VN1640;/;;;;;VECTOR;;007113-506608;;;;Non soumis à l'étalonnage;;;;;;(Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR
PLAST-60;CSCR0581;Masse;Variable;Scale;NUMERIQUE;0;;;;OHAUS;T51P;NA;;;;En service;;;;;;0/15 kg (Tol:±10 g);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CSCR0582;Masse;Variable;Scale;NUMERIQUE;0;;;;SARTORIUS;SIGNUM 1;21601203;;;;En service;;;;;;0/7 kg (Tol:±1%);;;Service Calibration (TESTO);Instrument de mesure;;;;METROLOGIE / zone calibration
PLAST-60;CSCR0583;Masse;Variable;Scale;NUMERIQUE;0;;;;SARTORIUS;SIGNUM 1;NA;;;;En service;;;;;;0/7 kg (Tol:±0,1 g);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / Container Area
PLAST-60;CSCR0584;Dimensionnel;Variable;Height gauge;-;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / Armoire
PLAST-60;CSCR0585;Pression;Variable;Pressure sensor;-;0;;;;NA;NA;NA;;;;Perdu;;;;;;Perdu (Tol:Perdu);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CSCR0586;Pression;Variable;Pressure sensor;-;0;;;;NA;NA;NA;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / Perdu
PLAST-60;CSCR0587;Electricité;Variable;Micro-ohmmeter;-;0;;;;NA;NA;27H-0519;;;;En service;;;;;;To be defined (Tol:To be defined);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-05
PLAST-60;CSCR0588;Température;Variable;Thermocouple;TYPE T;0;;;;NA;NA;NA;;;;Réformé;;;;;;-40/+150 °C (Tol:±1 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0589;Température;Variable;Thermocouple;TYPE T;0;;;;NA;NA;NA;;;;Réformé;;;;;;-40/+100 °C (Tol:±1 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0590;Température;Variable;Thermocouple;TYPE T;0;;;;Na;NA;na;;;;Perdu;;;;;;-40/+100 °C (Tol:±1 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0591;Température;Variable;Thermocouple;TYPE T;0;;;;NA;NA;NA;;;;Perdu;;;;;;Perdu (Tol:Perdu);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0592;Température;Variable;Thermocouple;TYPE T;0;;;;NA;NA;NA;;;;Réformé;;;;;;-40/+100 °C (Tol:±1 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0593;Température;Variable;Thermocouple;TYPE T;0;;;;NA;NA;NA;;;;Réformé;;;;;;-40/+100 °C (Tol:±1 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / METROLOGY AREA
PLAST-60;CSCR0594;Température;Variable;Thermocouple;TYPE T;0;;;;NA;NA;NA;;;;Perdu;;;;;;-40/+100 °C (Tol:±1 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0595;Température;Variable;Thermocouple;TYPE T;0;;;;NA;NA;NA;;;;Réformé;;;;;;-40/+100 °C (Tol:±1 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0596;Température;Variable;Thermocouple;TYPE T;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0597;Température;Variable;Thermocouple;TYPE T;0;;;;NA;NA;NA;;;;Perdu;;;;;;Perdu (Tol:Perdu);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0598;Température;Variable;Thermocouple;TYPE T;0;;;;NA;NA;NA;;;;Réformé;;;;;;-40/+100 °C (Tol:±1 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / METROLOGY AREA
PLAST-60;CSCR0599;Température;Variable;Thermocouple;TYPE T;0;;;;NA;NA;NA;;;;Réformé;;;;;;-40/+150 °C (Tol:±1 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / METROLOGY AREA
PLAST-60;CSCR0600;Température;Variable;Thermocouple;TYPE T;0;;;;NA;NA;NA;;;;Réformé;;;;;;-40/+150 °C (Tol:±1 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / METROLOGY AREA
PLAST-60;CSCR0601;Température;Variable;Thermocouple;TYPE T;0;;;;NA;NA;NA;;;;Réformé;;;;;;-40/+100 °C (Tol:±1 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0602;Température;Variable;Thermocouple;TYPE T;0;;;;NA;NA;NA;;;;Réformé;;;;;;-40/+150 °C (Tol:±1 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0603;Température;Variable;Thermocouple;TYPE T;0;;;;NA;NA;NA;;;;Réformé;;;;;;-40/+100 °C (Tol:±1 °C);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01
PLAST-60;CSCR0604;Température;Variable;Thermocouple reader;-;0;;0;;RS;RS 1314;160604217;;;;Etalonnage/Vérification en cours;;;;;;"-45/+200 °C (Tol:±1 °C Thermocouple T-Type;±1,5 °C Thermocoupe K-Type)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CSCR0607;Masse;Variable;Scale;NUMERIQUE;0;;0;;DINI ARGEO;;100468615;;;;En service;;0;g;;0;0/30 kg (Tol:±1 g);;;Y.SKOCZEK;Instrument de mesure;;;g;LABORATOIRE DEVELOPPEMENT / SCR / SCR Area
